income_band,category_l1,drcr_ind,cnt_cust,avg_prop,min_prop,max_prop,var_prop,median
31,PREMAT CHARGES,D,2,0.0007275785,0.0002828329,0.0011723241,1.97798611018752E-007,0.0007275785
31,SWEEP,D,4,0.0475306543,6.68033171677962E-005,0.1370666027,0.0030588159,0.0264946055
31,TRAVEL,D,110,0.0060584686,9.34938088903436E-006,0.1391922534,0.0002283583,0.0016206208
31,UNKNOWABLE,D,70,0.0368839242,3.80290043722198E-006,0.2904517949,0.0040477862,0.0091096777
32,BILL PAYMENT,D,144,0.1060727031,2.53177131526172E-005,1,0.0250453845,0.0653534681
32,CHARGES,D,122,0.0003576126,1.23653592254414E-006,0.0205071792,3.42072079113763E-006,0.0001270347
32,EMI,D,92,0.121364441,0.0017212628,0.5714308023,0.0151466852,0.0820630267
32,PETROL CHARGES,D,49,0.000135972,2.12033887692087E-006,0.0009685047,0.000000045,3.89292799809482E-005
32,TAX,D,24,0.0275810525,2.90203587383075E-007,0.3834175766,0.0064561351,0.00083627
33,FOREX,D,1,0.0002797169,0.0002797169,0.0002797169,0,0.0002797169
33,HEALTH,D,9,0.0047102409,2.7316340492689E-005,0.0345135927,0.0001139669,0.0002745634
33,INTEREST,D,2,0.0007860105,0.0003668187,0.0012052023,1.75721775581446E-007,0.0007860105
33,PETROL,D,21,0.0010803004,3.21657171298284E-005,0.0056300452,1.8141407273096E-006,0.0005367565
33,REVERSAL,D,1,0.0003283757,0.0003283757,0.0003283757,0,0.0003283757
33,UNKNOWN,D,160,0.5872049542,0.0498013012,1,0.0643487716,0.6033652425
34,BOUNCE CHARGES,D,21,0.000110255,3.61258662451291E-006,0.0006224629,2.63947689305021E-008,7.30072497390211E-005
34,BRANCH CHARGES,D,37,0.0002655502,7.35911726224003E-006,0.0013616377,1.23687866606166E-007,9.18291043490171E-005
34,CONSUMPTION,D,94,0.1543178768,0.0002887594,0.7580506802,0.0275515237,0.1033840477
34,FOREX CHARGES,D,19,0.0007378438,4.25301877839956E-005,0.0037623739,1.14039515247637E-006,0.0002712157
34,INVESTMENT,D,35,0.0912688717,4.15465874539223E-005,0.6028191447,0.0188566135,0.036580082
34,LOCKER CHARGES,D,2,0.000557999,0.0003592245,0.0007567735,3.95112866443491E-008,0.000557999
34,LOW BALANCE CHARGES,D,5,0.0004238495,5.25964896951336E-005,0.0009871629,1.14270447851059E-007,0.0004798766
34,SAVINGS,D,30,0.1628461098,0.0007115679,0.9172090292,0.051222321,0.0447070189
34,STOCK CHARGES,D,2,0.0008368446,0.0002787272,0.001394962,3.11495021051891E-007,0.0008368446
35,BOUNCE,D,1,0.0016886975,0.0016886975,0.0016886975,0,0.0016886975
35,CHARITY,D,1,0.0011305888,0.0011305888,0.0011305888,0,0.0011305888
35,HOLD FUND,D,1,0.0086785117,0.0086785117,0.0086785117,0,0.0086785117
35,INSURANCE,D,49,0.0112847923,0.0001265678,0.1145924851,0.0003625486,0.0043139015
35,ONLINE WALLET,D,5,0.0002768049,9.11357055883855E-005,0.0006581505,4.16791526044773E-008,0.0001958823
35,PERSONAL,D,32,0.0299767985,1.41631915084872E-007,0.2903369069,0.0040242293,0.0059046228
35,PREMAT CHARGES,D,1,5.71924174437299E-005,5.71924174437299E-005,5.71924174437299E-005,0,5.71924174437299E-005
35,SWEEP,D,6,0.0219197419,8.75593002547248E-007,0.0772072226,0.0009158182,0.0027220664
35,TRAVEL,D,45,0.0044980227,2.19962912524352E-005,0.0293503925,5.50148649297245E-005,0.0011995953
35,UNKNOWABLE,D,30,0.0272792068,4.8090543714352E-005,0.306527257,0.0032915642,0.0107678175
36,BILL PAYMENT,D,68,0.1006015681,0.0002827154,1,0.0348991419,0.0282969438
36,CHARGES,D,56,0.0002377027,2.87484363070689E-006,0.0054104258,5.15065518132466E-007,9.14687698241323E-005
36,EMI,D,44,0.155838114,4.83030999021139E-005,0.9445350766,0.0354059269,0.0944797993
36,PETROL CHARGES,D,25,0.0001090493,1.59663181875658E-006,0.0005153358,2.01857321807403E-008,4.4479857024271E-005
36,TAX,D,23,0.0055032222,1.272832378163E-005,0.0343971252,5.92468767371112E-005,0.0022054496
37,FOREX,D,1,2.18830365383837E-007,2.18830365383837E-007,2.18830365383837E-007,0,2.18830365383837E-007
37,HEALTH,D,6,0.0009430382,2.61669374594931E-005,0.0043918719,2.40040480744952E-006,0.0002866136
37,INTEREST,D,2,0.0013539977,0.0001987493,0.0025092461,1.33459884727422E-006,0.0013539977
37,PETROL,D,2,0.0002717756,0.0001470784,0.0003964727,1.55493759574252E-008,0.0002717756
37,REVERSAL,D,1,0.0001886113,0.0001886113,0.0001886113,0,0.0001886113
37,UNKNOWN,D,92,0.6157109019,0.0236613285,1,0.0707197168,0.6471085548
38,BOUNCE CHARGES,D,12,0.000036287,4.45352134192945E-006,8.69895229698159E-005,9.4741505228094E-010,2.6492853066884E-005
38,BRANCH CHARGES,D,16,0.000392004,1.22177898447262E-005,0.003805296,8.14681706964919E-007,8.33599042380229E-005
38,CLOSING,D,1,0.0034653866,0.0034653866,0.0034653866,0,0.0034653866
38,CONSUMPTION,D,68,0.1411110721,0.0001538406,1,0.0383409354,0.0722073764
38,FOREX CHARGES,D,15,0.0002317732,1.58663465299469E-006,0.0022605306,3.00749174631837E-007,7.15782007318921E-005
38,INVESTMENT,D,29,0.0750215576,3.39275575242937E-005,0.5138174891,0.0162470084,0.0187658016
38,KIDS,D,1,3.39566322509199E-005,3.39566322509199E-005,3.39566322509199E-005,0,3.39566322509199E-005
38,LOCKER CHARGES,D,1,0.0006084531,0.0006084531,0.0006084531,0,0.0006084531
38,LOW BALANCE CHARGES,D,1,0.0015278601,0.0015278601,0.0015278601,0,0.0015278601
38,SAVINGS,D,33,0.2579395765,0.000166503,1,0.0976291051,0.1153804287
39,BOUNCE,D,1,0.2516001463,0.2516001463,0.2516001463,0,0.2516001463
39,CHARITY,D,1,0.0002901047,0.0002901047,0.0002901047,0,0.0002901047
39,INSURANCE,D,25,0.0203913779,0.0001594803,0.2594328523,0.0025788147,0.0068705259
39,ONLINE WALLET,D,7,0.0004771904,0.000031691,0.0009286276,0.000000126,0.0003766055
39,PERSONAL,D,16,0.0168870599,2.48321327944723E-007,0.0637174249,0.0003811454,0.0132258683
39,SWEEP,D,2,0.0053111003,0.000079249,0.0105429515,2.73722675385812E-005,0.0053111003
39,TRAVEL,D,28,0.005417327,0.0001104799,0.0330320783,4.82262311008296E-005,0.0026455806
39,UNKNOWABLE,D,28,0.0527337525,5.77827314884871E-008,0.3029158711,0.0065182547,0.007475473
40,BILL PAYMENT,D,47,0.1519283091,7.48306774767116E-005,0.6288337111,0.0326636008,0.0748543218
40,CHARGES,D,42,0.0160482334,0.000000902,0.3861353993,0.0051408652,0.0001063144
40,EMI,D,27,0.1264231213,0.0092311408,0.4035111666,0.0144048839,0.0884445384
40,PETROL CHARGES,D,14,0.0001695449,0.000001272,0.0013342499,1.13753167091094E-007,3.72563990822528E-005
40,TAX,D,8,0.0198354934,1.52403174524807E-008,0.1060002372,0.0011614729,0.002627654
41,HEALTH,D,1,0.0007398678,0.0007398678,0.0007398678,0,0.0007398678
41,INTEREST,D,1,0.0009366728,0.0009366728,0.0009366728,0,0.0009366728
41,PETROL,D,2,0.0002901856,0.0002110258,0.0003693453,6.26626579301196E-009,0.0002901856
41,REVERSAL,D,3,0.0001643241,4.97526998515241E-005,0.0003886262,2.51596156105367E-008,5.45933871762827E-005
41,UNKNOWN,D,47,0.6089287228,0.0004531541,0.9978091717,0.0757901764,0.7036818862
42,BOUNCE CHARGES,D,9,6.39551014450667E-005,2.8909275897604E-006,0.0001975127,4.1892371065266E-009,4.07741172239184E-005
42,BRANCH CHARGES,D,10,0.0001618357,9.60625766310841E-006,0.0007420689,4.86809580871829E-008,5.24567694810685E-005
42,CONSUMPTION,D,48,0.1324583435,0.0001091773,1,0.0407727459,0.0658913702
42,FOREX CHARGES,D,9,0.0004347738,5.94212497162516E-006,0.0015243924,2.27857578007279E-007,0.000170666
42,INVESTMENT,D,16,0.028604113,0.0004064848,0.1322156936,0.001222352,0.0163604226
42,LOCKER CHARGES,D,1,0.0003072395,0.0003072395,0.0003072395,0,0.0003072395
42,LOW BALANCE CHARGES,D,4,0.000494149,0.000325945,0.0009591253,7.21838135264178E-008,0.0003457629
42,SAVINGS,D,16,0.169942517,0.0002079053,0.7998107076,0.0529307751,0.0520093068
43,BOUNCE,D,1,0.0037457393,0.0037457393,0.0037457393,0,0.0037457393
43,INSURANCE,D,14,0.0100451487,0.002505193,0.0346153043,8.48801539679898E-005,0.0063262861
43,ONLINE WALLET,D,3,0.0007266453,0.0004246641,0.001178215,1.05828186180783E-007,0.0005770569
43,PERSONAL,D,11,0.0207559172,0.000184183,0.1036256477,0.0008825597,0.0051690205
43,SWEEP,D,1,0.003318527,0.003318527,0.003318527,0,0.003318527
43,TRAVEL,D,13,0.007231251,0.0011688477,0.029523585,5.70207279673197E-005,0.0038377079
43,UNKNOWABLE,D,8,0.0552260965,0.0006637231,0.1877565086,0.0036748902,0.0390524454
44,BILL PAYMENT,D,32,0.087404407,0.0002254654,0.6992624998,0.0176392978,0.0402669162
44,CHARGES,D,32,0.000183138,9.55267637436918E-007,0.0012872498,6.27406519224426E-008,0.0001042752
44,EMI,D,24,0.1235581553,0.0083411913,0.4437332451,0.0162359107,0.0640830249
44,PETROL CHARGES,D,4,0.0003954544,1.20939705539058E-006,0.0014201894,3.54084422850059E-007,8.02095019025728E-005
44,TAX,D,12,0.0478009854,1.06196239357814E-005,0.4777117968,0.0170448663,0.003180003
45,PETROL,D,4,0.0016889815,0.0002982102,0.0034207355,1.68589234331537E-006,0.0015184901
45,REVERSAL,D,1,0.0004949198,0.0004949198,0.0004949198,0,0.0004949198
45,UNKNOWN,D,40,0.7379155494,0.1440302432,0.9992129207,0.0528479938,0.8070249557
46,BOUNCE CHARGES,D,5,6.17972091276897E-005,3.71318083125516E-006,0.0002217889,6.80064126919026E-009,1.85683729796438E-005
46,BRANCH CHARGES,D,11,0.000386964,1.06285142464913E-005,0.0017247886,3.13897116291361E-007,8.22417277959175E-005
46,CONSUMPTION,D,31,0.1717857716,0.0134052821,0.5391057134,0.0199865127,0.1077297255
46,FOREX CHARGES,D,10,0.0002732684,2.11635688174283E-006,0.0010295238,9.99496265019014E-008,0.0001681853
46,INVESTMENT,D,6,0.0909123092,0.0032554842,0.2850641608,0.0097603256,0.0527547412
46,LOW BALANCE CHARGES,D,2,0.0002774699,0.0001113954,0.0004435444,2.75807432275386E-008,0.0002774699
46,SAVINGS,D,7,0.1123698104,0.0022404413,0.3816995919,0.0153223229,0.1119107679
47,BOUNCE,D,1,0.0022801596,0.0022801596,0.0022801596,0,0.0022801596
47,INSURANCE,D,8,0.0080168042,0.0005118625,0.025690902,5.61389290126824E-005,0.0078719351
47,ONLINE WALLET,D,1,9.13342373678461E-005,9.13342373678461E-005,9.13342373678461E-005,0,9.13342373678461E-005
47,PERSONAL,D,6,0.0393799703,0.0011232276,0.1347201616,0.0027875765,0.0054518748
47,PREMAT CHARGES,D,1,0.000864379,0.000864379,0.000864379,0,0.000864379
47,SWEEP,D,2,0.0043806141,1.35908549054875E-005,0.0087476373,1.90708917034712E-005,0.004380614
47,TRAVEL,D,12,0.0104632726,6.03764492552727E-005,0.0329352878,0.0001547834,0.0039467658
47,UNKNOWABLE,D,3,0.0720731457,0.0001026256,0.2146654725,0.010166589,0.001451339
48,BILL PAYMENT,D,21,0.0792076027,1.84636210178724E-005,0.3908506334,0.0095159927,0.0339359939
48,CHARGES,D,21,0.0002185439,9.84386133495718E-007,0.0018572555,1.60690148141687E-007,8.10706915217452E-005
48,EMI,D,11,0.1525220319,0.0002278468,0.6730783582,0.0380677902,0.042856358
48,PETROL CHARGES,D,8,0.0001347375,0.000001622,0.0008036036,6.42924197718614E-008,4.62165044154972E-005
48,TAX,D,6,0.0293635313,0.0062678149,0.1151105836,0.0014961747,0.0136192143
49,UNKNOWN,D,22,0.5896520899,0.1240307391,0.9510988593,0.0509990923,0.6332834363
50,BOUNCE CHARGES,D,6,5.34313466384144E-005,5.20318553753896E-006,0.0002268607,6.34837250574335E-009,1.14624817797449E-005
50,BRANCH CHARGES,D,8,3.69303950265021E-005,1.65101100719767E-005,8.99943188414909E-005,5.87958080610692E-010,2.60408814938273E-005
50,CONSUMPTION,D,26,0.0911784647,0.0002805064,0.4423618317,0.0136566069,0.0398201607
50,FOREX CHARGES,D,5,0.0005956772,2.97131718980381E-005,0.0016959625,4.57915385584662E-007,8.85545232449658E-005
50,INVESTMENT,D,10,0.1920201899,9.8227374110138E-006,0.8667469025,0.0728961774,0.0516788922
50,LOCKER CHARGES,D,2,7.26003090676386E-005,4.91136888740584E-005,9.60869292612188E-005,5.51621328117488E-010,7.26003054296598E-005
50,LOW BALANCE CHARGES,D,4,9.75571972503531E-005,8.28855536383344E-006,0.0002928838,0.000000013,4.45281984866597E-005
50,SAVINGS,D,9,0.3390673151,0.0010285757,0.9996986985,0.1068109381,0.234779954
51,INSURANCE,D,5,0.0151079105,0.0001146212,0.0518921986,0.0003823574,0.0044620577
51,ONLINE WALLET,D,3,0.001486456,2.26610718527809E-005,0.0036023515,2.34831485459363E-006,0.0008343555
51,PERSONAL,D,4,0.0496900395,1.1755609108377E-007,0.1756598502,0.0053223286,0.0115500949
51,TRAVEL,D,8,0.0075246141,0.0004640409,0.0329105556,0.0001102057,0.0030628147
51,UNKNOWABLE,D,6,0.018689939,0.0001392411,0.0718616396,0.0007610123,0.0005893779
52,BILL PAYMENT,D,14,0.1033067726,0.000263645,0.6006422043,0.0216807653,0.0837688819
52,CHARGES,D,14,0.0001633432,0.000036853,0.0006520709,2.33238017334709E-008,0.0001351764
52,EMI,D,7,0.0996356899,0.0286729485,0.2001407743,0.003681161,0.0808583573
52,PETROL CHARGES,D,2,1.32446355110005E-005,0.000007524,1.8965229173773E-005,3.27251918545522E-011,1.32446357383742E-005
52,TAX,D,7,0.0818837105,0.0051831868,0.4865543544,0.0273632984,0.013111583
53,UNKNOWN,D,14,0.753266938,0.1064684838,0.9801809192,0.0532250822,0.8333831429
54,BOUNCE CHARGES,D,3,9.11470533537795E-006,4.04879210691433E-006,1.90630798897473E-005,4.9490687237104E-011,4.2322440094722E-006
54,BRANCH CHARGES,D,5,0.0003172759,1.17041781777516E-005,0.0013765892,2.82293363369844E-007,5.2003473683726E-005
54,CONSUMPTION,D,16,0.1256384093,0.0007589391,0.4813515246,0.0131960524,0.0804465115
54,FOREX CHARGES,D,4,4.26101232733345E-005,1.19231408461928E-005,0.00007044,7.26456675748511E-010,4.40386902482715E-005
54,INVESTMENT,D,5,0.184138751,0.0389583707,0.6758216619,0.0610735528,0.0500884615
54,LOCKER CHARGES,D,1,0.0001041668,0.0001041668,0.0001041668,0,0.0001041668
54,SAVINGS,D,3,0.226348646,0.10698165,0.4563756585,0.0264688485,0.1156886294
55,INSURANCE,D,6,0.0086566345,0.0003864859,0.0261798538,0.0001021922,0.0025326167
55,ONLINE WALLET,D,3,0.0001003716,0.000030997,0.000136277,2.40740182146469E-009,0.0001338406
55,PERSONAL,D,6,0.041632358,4.18878989876248E-005,0.0997165442,0.0011766602,0.040102765
55,TRAVEL,D,7,0.0017639572,0.0001453648,0.0067168921,4.53568050882245E-006,0.0007023432
55,UNKNOWABLE,D,4,0.0391129368,0.0001321498,0.1325710118,0.0029719943,0.011874293
56,BILL PAYMENT,D,8,0.1618712405,0.0016170605,0.9982423186,0.1015519301,0.041231893
56,CHARGES,D,7,0.0003988514,4.20383548771497E-006,0.0017576878,3.35428911189866E-007,0.0001622288
56,EMI,D,7,0.0217839969,0.0017411886,0.0538839698,0.0004258069,0.0156898275
56,PETROL CHARGES,D,3,8.71120755618904E-005,1.29563250084175E-005,0.0002287028,0.00000001,1.96770979528083E-005
56,TAX,D,1,0.0091372523,0.0091372523,0.0091372523,0,0.0091372523
57,PETROL,D,3,0.0003598024,0.0002453646,0.0005093511,1.22311986438104E-008,0.0003246916
57,UNKNOWN,D,16,0.6239660401,0.1702451855,0.9994391799,0.0769916547,0.7443210483
58,BOUNCE CHARGES,D,3,5.6087072759207E-005,2.20994825212983E-005,7.54709326429293E-005,5.81386418143183E-010,7.06908031133935E-005
58,BRANCH CHARGES,D,4,0.0001168313,2.48945598286809E-005,0.0002019737,6.82140365500429E-009,0.0001202284
58,CLOSING,D,1,0.001121436,0.001121436,0.001121436,0,0.001121436
58,CONSUMPTION,D,21,0.191813114,0.0052892645,0.9998037219,0.0659654405,0.0471294969
58,FOREX CHARGES,D,6,0.0009724017,9.27861378841044E-008,0.0042322143,2.2953901340465E-006,0.0001708697
58,INVESTMENT,D,6,0.1606613403,0.0015103009,0.503559649,0.0349760479,0.0699235722
58,LOW BALANCE CHARGES,D,3,0.0001426158,4.09323956773733E-006,0.0002738402,1.21538644768067E-008,0.0001499139
58,SAVINGS,D,6,0.3055148325,0.010030915,0.9043637514,0.114624417,0.1345287114
59,INSURANCE,D,4,0.0969260336,0.0067698476,0.2947725058,0.0138864926,0.0430808887
59,ONLINE WALLET,D,3,0.0028755557,6.59357056065346E-007,0.0077913338,1.21983674146606E-005,0.0008346739
59,PERSONAL,D,2,0.008029248,0.0012116124,0.0148468837,4.64801561647526E-005,0.0080292476
59,SWEEP,D,3,0.0009314742,8.25119423097931E-005,0.0024409229,1.14513819769098E-006,0.0002709878
59,TRAVEL,D,5,0.0047346844,0.000126922,0.0158860758,3.75488685983095E-005,0.0004852992
59,UNKNOWABLE,D,3,0.010028814,0.0015971474,0.0153891025,3.64196855010494E-005,0.013100192
60,BILL PAYMENT,D,10,0.0248158357,5.07924669364002E-005,0.0672759265,0.0005618253,0.018686682
60,CHARGES,D,8,4.93588183303473E-005,2.53686880569148E-006,9.78415264398791E-005,1.2058208801414E-009,4.83438489027321E-005
60,EMI,D,4,0.073791543,0.0442651808,0.110212341,0.0005824329,0.0703443289
60,PETROL CHARGES,D,4,3.92241199733689E-005,1.255894494534E-005,8.0425277701579E-005,6.34511297378964E-010,3.19561295327731E-005
60,TAX,D,3,0.1556153683,0.0017244631,0.2328701317,0.0118412691,0.23225151
61,UNKNOWN,D,17,0.6957916302,0.0103363991,1,0.0874921883,0.766566813
62,BOUNCE CHARGES,D,1,4.08700980187859E-005,4.08700980187859E-005,4.08700980187859E-005,0,4.08700980187859E-005
62,CONSUMPTION,D,5,0.2277873775,0.0020273828,1,0.1499076823,0.050226111
62,INVESTMENT,D,2,0.0332421297,0.0311779212,0.0353063382,0.000004261,0.0332421288
62,SAVINGS,D,1,0.0780023038,0.0780023038,0.0780023038,0,0.0780023038
63,BOUNCE,D,1,7.19790705261403E-006,7.19790705261403E-006,7.19790705261403E-006,0,7.19790705261403E-006
63,INSURANCE,D,1,0.0011874601,0.0011874601,0.0011874601,0,0.0011874601
63,PERSONAL,D,3,0.1763118089,0.0259276573,0.4003956318,0.0260868648,0.1026121378
63,UNKNOWABLE,D,5,0.0531876897,0.0130456509,0.0902986825,0.0008697358,0.0591245256
64,BILL PAYMENT,D,1,0.0008047956,0.0008047956,0.0008047956,0,0.0008047956
64,CHARGES,D,1,1.79788294190075E-005,1.79788294190075E-005,1.79788294190075E-005,0,1.79788294190075E-005
64,EMI,D,1,0.0073723197,0.0073723197,0.0073723197,0,0.0073723197
65,HEALTH,D,2,0.0006503375,0.0004106277,0.0008900473,5.74607880451777E-008,0.0006503375
65,PETROL,D,2,0.0006140278,0.0005570952,0.0006709604,3.24132345931325E-009,0.0006140278
65,UNKNOWN,D,6,0.6517650386,0.2658151686,0.9921578765,0.0908236158,0.6967298985
66,BRANCH CHARGES,D,1,5.10185964230914E-005,5.10185964230914E-005,5.10185964230914E-005,0,5.10185964230914E-005
66,CONSUMPTION,D,2,0.0675719786,0.0062660789,0.1288778782,0.0037584133,0.0675719753
66,SAVINGS,D,1,0.265627265,0.265627265,0.265627265,0,0.265627265
67,PERSONAL,D,1,0.0055622431,0.0055622431,0.0055622431,0,0.0055622431
67,TRAVEL,D,1,0.0241658464,0.0241658464,0.0241658464,0,0.0241658464
67,UNKNOWABLE,D,1,0.0014461832,0.0014461832,0.0014461832,0,0.0014461832
68,BILL PAYMENT,D,6,0.0265402085,0.00191321,0.058259286,0.0003907004,0.020263806
68,CHARGES,D,6,0.0001418939,3.55215297531686E-006,0.0004119761,3.48449972953111E-008,1.55411980813369E-005
68,EMI,D,3,0.0751242737,0.02095595,0.1219708249,0.0017274717,0.0824460462
68,PETROL CHARGES,D,1,0.0001976498,0.0001976498,0.0001976498,0,0.0001976498
68,TAX,D,2,0.0049062529,0.0005053728,0.009307133,1.93677459555858E-005,0.004906253
69,UNKNOWN,D,6,0.6249422965,0.0421491191,1,0.1410928478,0.7331455946
70,BOUNCE CHARGES,D,1,5.1316715143912E-006,5.1316715143912E-006,5.1316715143912E-006,0,5.1316715143912E-006
70,BRANCH CHARGES,D,1,2.06533204618609E-005,2.06533204618609E-005,2.06533204618609E-005,0,2.06533204618609E-005
70,CONSUMPTION,D,4,0.0872190082,0.0264935568,0.253336072,0.009222856,0.034523204
70,FOREX CHARGES,D,1,2.02325609279796E-005,2.02325609279796E-005,2.02325609279796E-005,0,2.02325609279796E-005
70,INVESTMENT,D,3,0.1083034128,0.0519768149,0.1730377376,0.0024779694,0.0998956859
70,SAVINGS,D,2,0.0206094352,0.0003676276,0.0408512428,0.0004097308,0.0206094347
72,BILL PAYMENT,D,2,0.1676385946,0.0016463294,0.3336308599,0.0275534321,0.1676385999
72,CHARGES,D,4,0.0002108858,1.78270674950909E-005,0.0007035445,8.18007415117657E-008,6.10857314313762E-005
72,EMI,D,3,0.0956507204,0.0127261626,0.2165943235,0.0076497617,0.0576316752
72,TAX,D,1,0.0018887612,0.0018887612,0.0018887612,0,0.0018887612
73,UNKNOWN,D,5,0.6900900662,0.3708482683,0.9300498366,0.0416303683,0.6296493411
74,BRANCH CHARGES,D,1,1.35821064759512E-005,1.35821064759512E-005,1.35821064759512E-005,0,1.35821064759512E-005
74,CONSUMPTION,D,1,0.0223047044,0.0223047044,0.0223047044,0,0.0223047044
76,BILL PAYMENT,D,3,0.1513836994,0.0008742553,0.4161579907,0.0352716578,0.0371188521
76,CHARGES,D,2,3.13420714519452E-005,2.16365515370853E-005,4.10475913668051E-005,9.41971168177422E-011,3.13420714519452E-005
76,EMI,D,2,0.0831999686,0.0572121777,0.1091877595,0.0006753653,0.0831999704
76,PETROL CHARGES,D,1,1.39998728627688E-005,1.39998728627688E-005,1.39998728627688E-005,0,1.39998728627688E-005
77,PETROL,D,1,0.0011775808,0.0011775808,0.0011775808,0,0.0011775808
77,UNKNOWN,D,2,0.5345519036,0.1986037195,0.8705000877,0.1128611824,0.5345519185
78,BOUNCE CHARGES,D,1,0.0003137007,0.0003137007,0.0003137007,0,0.0003137007
78,CONSUMPTION,D,1,0.025121415,0.025121415,0.025121415,0,0.025121415
79,INSURANCE,D,1,0.0328628756,0.0328628756,0.0328628756,0,0.0328628756
79,PERSONAL,D,1,0.2520693243,0.2520693243,0.2520693243,0,0.2520693243
80,BILL PAYMENT,D,3,0.0163518554,0.0001374811,0.0313031189,0.0001626806,0.0176149663
80,CHARGES,D,2,7.61551264076843E-005,0.000015617,0.0001366933,3.66486685121737E-009,7.6155127317179E-005
80,EMI,D,1,0.0332436822,0.0332436822,0.0332436822,0,0.0332436822
80,PETROL CHARGES,D,1,3.12450833916955E-006,3.12450833916955E-006,3.12450833916955E-006,0,3.12450833916955E-006
80,TAX,D,1,0.0019597674,0.0019597674,0.0019597674,0,0.0019597674
81,HEALTH,D,1,0.0003229998,0.0003229998,0.0003229998,0,0.0003229998
81,UNKNOWN,D,3,0.7228467166,0.2209341824,0.9894167185,0.1261206218,0.958189249
83,PERSONAL,D,1,0.0042069023,0.0042069023,0.0042069023,0,0.0042069023
84,BILL PAYMENT,D,1,0.1264731586,0.1264731586,0.1264731586,0,0.1264731586
84,CHARGES,D,1,6.94002883392386E-005,6.94002883392386E-005,6.94002883392386E-005,0,6.94002883392386E-005
84,EMI,D,1,0.1770252287,0.1770252287,0.1770252287,0,0.1770252287
84,PETROL CHARGES,D,1,2.42977275775047E-005,2.42977275775047E-005,2.42977275775047E-005,0,2.42977275775047E-005
85,UNKNOWN,D,3,0.5245886544,0.3416656852,0.8735536933,0.0609357933,0.3585465848
87,PERSONAL,D,1,0.1449703127,0.1449703127,0.1449703127,0,0.1449703127
